type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,10.835,1.1368,0.5668,0.4639,0.06,23.7162,168.4493,1,1.9,0.5,7,8
red,6.5942,1.1018,0.3111,5.9778,0.12,20.5573,73.1888,1,2.5,1,13.4,6
red,13.4625,0.3829,0.0044,3.3909,0.1,53.249,143.7964,1.01,3.2,0.5,13.5,3
red,7.1147,0.9169,0.7813,4.7142,0.09,43.8663,24.2968,1,2,0.7,6.5,4
red,5.2263,0.8031,0.0517,4.5084,0.11,53.6052,117.7884,0.99,3.2,1.3,8.5,6
red,7.5089,0.5101,0.6858,3.2425,0.12,6.562,107.6684,1,1.8,0.8,9.2,5
red,1.642,1.2555,0.3252,0.4921,0.12,30.2828,85.3012,1.01,2.1,0.9,7.9,5
red,13.6562,0.9446,0.0529,1.8007,0.18,26.9943,159.2559,1.01,1.5,0.8,11.9,4
red,2.615,1.2701,0.0134,1.1388,0.08,2.691,97.7409,0.99,3.2,0.5,5.2,5
red,12.8531,1.2057,0.2241,6.8887,0.16,12.8059,93.5348,1,1.6,1,6.8,8
red,8.1006,0.3056,0.058,3.3278,0.14,49.4291,146.7882,0.99,2.9,0.6,13.3,5
red,10.4148,0.7639,0.7559,3.9115,0.13,41.7057,166.1337,0.99,3.2,1.2,10,5
red,1.9066,0.9327,0.1324,5.6987,0.13,40.6217,167.415,1,1.7,1,6.7,7
red,10.4379,0.1266,0.1959,2.4416,0.05,40.5087,97.6667,1,2.8,1.3,9.9,8
red,1.9534,1.0858,0.3031,4.7751,0.07,45.9777,64.6843,0.99,2.5,1.3,6,3
red,0.4936,0.8732,0.0406,3.6572,0.07,35.1024,15.0321,0.99,2.4,0.8,12.9,8
red,12.0477,0.742,0.2172,2.0466,0.08,7.873,125.8741,0.99,2.1,1,9.8,5
red,2.2491,1.2635,0.1412,6.9569,0.2,48.2402,139.3425,0.99,1.7,0.9,10.7,8
red,6.3021,0.4996,0.5788,2.8976,0.18,6.6311,71.4742,1,3.7,0.8,12.6,5
red,9.6502,0.0029,0.7681,6.5241,0.08,32.6233,158.5152,1.01,1.7,1.1,12.6,7
red,12.9848,1.1306,0.5297,6.2447,0.14,50.0586,35.3646,1,2,1.3,8.1,6
red,10.9479,0.3526,0.4853,5.6314,0.11,34.6262,11.5794,1,1.5,0.3,9.7,6
red,7.9797,0.3308,0.3214,4.0777,0.05,30.8353,58.875,0.99,2.4,0.6,9.1,4
red,5.7452,0.449,0.1867,3.7489,0.13,34.5131,90.3875,1,2.2,1.1,10.5,8
red,6.6971,1.0293,0.1039,1.4258,0.05,2.986,31.5818,1.01,2.3,1.3,11.9,3
red,6.0673,0.5503,0.1036,1.354,0.13,13.8055,85.3838,1.01,1.4,0.4,4.9,4
red,14.6325,1.2856,0.0195,6.3972,0.09,36.3893,89.9582,0.99,3.3,0.8,10.7,7
red,9.2934,1.3159,0.6764,4.6355,0.08,7.0669,167.2455,0.99,3.2,0.9,9.3,3
red,6.3514,1.2578,0.2911,1.2813,0.18,38.987,160.936,1,1.4,0.5,10.9,8
red,8.2465,0.1417,0.4536,4.3789,0.13,51.4556,155.5563,1,2.9,0.7,12.7,6
red,2.12,0.9302,0.5084,1.1242,0.13,50.3215,138.999,1,3.7,0.9,6.3,4
red,2.7827,0.5314,0.1409,2.5947,0.17,4.9861,80.7118,1.01,3.4,0.4,9.9,7
red,14.9014,0.8664,0.0629,5.6254,0.19,12.2669,23.2915,1,3.1,1.2,13.5,5
red,8.0744,1.2333,0.4614,5.4718,0.05,14.2147,118.2688,1.01,1.7,0.5,7.7,4
red,10.4403,0.17,0.7219,4.0434,0.11,53.8889,20.1241,0.99,3.5,0.3,8.2,3
red,9.9541,1.1972,0.3029,0.0227,0.17,10.6074,38.225,1,1.4,1.2,13,4
red,1.2428,1.286,0.2787,6.7012,0.19,30.2874,95.6284,1,3.6,0.6,9.4,3
red,8.5765,0.8826,0.3117,1.7339,0.17,33.2143,156.4141,0.99,2.4,1.2,6.7,8
red,12.45,0.0861,0.1244,5.2077,0.14,59.7551,153.9024,1.01,2.8,1,7.7,8
red,11.7467,0.1296,0.6251,2.5384,0.2,2.1227,133.7299,0.99,2.6,1,9.2,8
red,12.5782,0.2988,0.5096,4.0433,0.15,17.8375,105.8749,0.99,3.7,0.9,12.6,8
red,6.3397,0.9929,0.5843,2.5089,0.11,4.7481,141.1006,1.01,3.5,0.4,5.7,7
red,6.2108,1.1267,0.1575,1.9643,0.17,48.5023,60.7522,1,2.5,0.7,10.4,6
red,7.4895,0.2934,0.5142,5.0769,0.09,52.6173,130.8615,1.01,2.2,1.2,13.4,7
red,6.7572,1.0895,0.3631,6.7949,0.09,48.2544,129.9579,0.99,1.7,0.3,7.6,4
red,5.593,0.7909,0.1604,5.625,0.19,58.0417,78.8046,1.01,2.6,0.3,5.3,3
red,10.1862,1.3082,0.4435,5.5942,0.12,48.2278,105.9218,1,3.4,1.1,5.8,6
red,10.1834,1.2037,0.6221,1.5222,0.05,50.4601,46.0774,1.01,2,0.6,4.9,5
red,14.653,0.7073,0.5048,3.5069,0.2,45.5558,53.4697,0.99,1.5,1.3,13,3
red,1.0573,1.3088,0.4282,0.4558,0.1,48.4028,92.3064,0.99,1.7,0.3,10,6
red,6.2638,0.4294,0.1885,6.6092,0.17,49.3264,59.2451,0.99,3.5,1.3,5.6,7
red,0.6947,1.1534,0.5006,3.0125,0.18,24.7689,95.687,1.01,3,1,6.4,3
red,13.2348,1.3088,0.5742,6.1327,0.1,6.1291,154.0783,0.99,3.6,0.4,10.8,6
red,13.3068,0.9791,0.5653,5.6325,0.2,32.9655,144.3421,1,2.7,0.7,11.2,6
red,2.6528,0.8853,0.1647,1.8185,0.1,31.5649,95.7635,1,2.6,1,5.2,7
red,14.9446,1.3107,0.5223,1.7139,0.2,29.4138,123.6032,1.01,1.9,0.8,12.3,8
red,11.724,1.0259,0.2125,6.8484,0.2,54.6294,72.3418,1,2.7,0.8,13.4,8
red,0.3008,0.6043,0.2181,5.626,0.11,51.5622,23.6466,0.99,1.4,0.4,6.5,7
red,3.4136,0.3145,0.6288,2.3061,0.07,15.0998,40.1123,1,2.3,1.3,4.9,3
red,7.7871,0.875,0.5953,5.0473,0.14,56.9929,165.2557,1,1.9,1.3,6.5,4
red,3.6174,1.2559,0.5456,1.8462,0.19,52.1373,114.9444,0.99,1.4,0.8,6.3,7
red,8.2602,0.6531,0.1412,1.3983,0.17,27.8865,36.2872,1,2,0.7,10.4,7
red,9.3114,0.0894,0.4161,5.6678,0.15,4.4172,65.176,0.99,2.1,0.9,13.1,3
red,14.025,0.1107,0.4659,0.2289,0.05,50.8665,25.534,1.01,1.7,1.1,12,5
red,9.0213,0.4286,0.0268,2.0162,0.07,33.6908,49.2334,0.99,2.2,0.4,9.1,8
red,3.6069,0.4015,0.579,2.5032,0.17,52.6508,85.1847,1,3,0.4,7,6
red,1.3618,0.6203,0.045,0.6706,0.13,21.0842,53.8222,0.99,2.9,0.5,7.5,4
red,14.5835,1.0899,0.6413,5.0079,0.11,23.2475,48.5545,0.99,2.2,0.4,6.2,3
red,8.4496,1.3294,0.1882,1.6124,0.09,13.8462,83.6869,1,2.1,1,8.8,4
red,9.5299,1.2006,0.5363,5.5717,0.19,33.1251,64.1428,1,1.7,0.5,7.2,7
red,1.9728,0.7189,0.7686,3.0487,0.09,28.3258,51.0463,1,3.2,0.6,8.3,4
red,10.9812,0.333,0.7451,5.93,0.11,39.4941,168.6764,1,1.9,1.1,8.9,7
red,0.2575,1.1648,0.3038,5.4869,0.16,39.717,149.3152,0.99,1.5,0.5,10.2,6
red,13.8443,0.513,0.4315,3.7209,0.17,53.4257,166.8543,1,3.7,1.2,13.5,4
red,12.9485,0.6012,0.3011,6.9677,0.15,54.9578,165.7439,1,2.5,0.5,9.6,6
red,8.093,0.9407,0.3424,1.2398,0.18,4.004,123.4702,0.99,3.2,0.3,9.4,6
red,5.5039,0.3941,0.0923,6.6564,0.1,27.056,22.5996,1,1.6,0.7,4.7,3
red,0.8894,0.083,0.3506,3.7882,0.12,41.864,79.8146,1,2.4,1.3,13.3,7
red,5.8738,1.1047,0.5313,4.8543,0.2,57.0677,82.0529,0.99,2.6,0.9,12,8
red,3.4996,0.7335,0.3772,1.3277,0.12,39.6662,88.9762,1,3.8,1.3,6.7,8
red,3.0707,1.0744,0.3103,1.4682,0.11,19.6038,77.3961,0.99,1.7,0.8,8.4,6
red,7.1078,0.3518,0.0333,6.663,0.13,41.1508,62.871,0.99,3,0.5,13.5,3
red,14.1328,0.5424,0.5776,6.8114,0.13,34.7119,132.649,1,3.6,1.3,7.2,3
red,12.1439,0.9948,0.0538,2.4209,0.19,30.8301,67.7119,1,1.4,0.9,11.8,3
red,14.5031,0.6539,0.6289,2.306,0.09,36.0121,13.7543,0.99,1.8,0.5,8,8
red,5.6575,0.5541,0.2199,5.3324,0.1,2.1113,137.8196,1,2,0.5,12.1,6
red,9.166,0.9546,0.1504,5.888,0.05,39.3693,153.9205,0.99,1.4,0.5,13.5,7
red,13.2298,0.0952,0.718,2.4135,0.2,28.6055,78.0301,0.99,3.1,0.4,12,8
red,3.0545,0.0903,0.5789,0.947,0.17,3.4441,118.3225,0.99,2.5,0.6,11.2,3
red,7.0984,0.3584,0.3133,0.9258,0.15,54.0358,102.4682,1,3.5,1.1,7.2,4
red,10.5044,0.1154,0.4787,1.0811,0.13,37.768,32.9024,1,1.8,1.2,9.9,7
red,11.5615,0.8645,0.5318,2.9717,0.09,41.4529,34.8083,0.99,1.5,1.3,10.6,5
red,1.8673,0.8618,0.7072,6.5318,0.13,47.3025,73.6864,1,3.5,0.8,8.6,6
red,14.3317,0.8586,0.2013,5.3159,0.19,36.7889,85.076,1.01,2.6,0.5,12.5,5
red,10.8222,0.219,0.6602,6.5079,0.13,7.1529,60.9475,0.99,3.8,1.2,6.9,8
red,1.6234,0.0437,0.4213,2.9536,0.12,4.6137,49.8731,1,1.6,0.6,9.1,4
red,8.8161,1.3144,0.7254,0.5185,0.12,49.7916,158.666,1.01,3.2,0.7,8.1,8
red,14.9094,0.5263,0.6831,3.9038,0.15,39.6485,17.7942,1,3.1,0.7,4.6,8
red,13.3819,0.9787,0.2799,1.7316,0.09,10.8272,11.4513,0.99,2.8,1,5.2,3
red,5.0669,1.3295,0.7737,4.0236,0.09,15.3328,154.7182,0.99,3.3,0.8,9.9,6
red,1.0483,0.0892,0.611,2.8013,0.1,3.6695,51.2997,1,1.9,1.1,11.1,7
red,2.6716,1.2302,0.6328,3.0843,0.18,20.5714,100.7581,0.99,3.8,0.4,8.9,7
red,14.6137,0.211,0.4912,3.3228,0.11,17.846,36.6653,1,3.4,1.3,11.3,7
red,11.9884,1.2379,0.3523,5.8773,0.17,14.3377,144.1226,1,2.7,0.5,12.4,6
red,1.1645,1.0802,0.1422,0.3832,0.1,25.8987,123.9803,1.01,1.7,1,5.8,4
red,2.7172,0.5745,0.7511,5.8409,0.05,30.757,162.0898,0.99,1.9,0.8,13.2,6
red,9.4462,1.1854,0.1624,3.9279,0.06,45.9775,112.2441,0.99,2.8,0.9,7.8,5
red,12.4753,1.1473,0.1891,0.0273,0.09,54.8774,158.6367,0.99,2.5,0.5,10.1,8
red,14.5064,0.879,0.5873,5.7064,0.12,21.4953,79.3737,1,2.5,0.8,4.6,8
red,1.2201,0.0036,0.3479,1.7773,0.05,59.3991,27.3292,0.99,3.2,0.6,5.8,4
red,14.3924,1.3144,0.1409,5.4605,0.07,21.8583,84.3325,1,1.5,0.9,8.8,5
red,4.7954,0.6229,0.0358,3.2606,0.15,15.4312,151.5796,0.99,3.5,1.3,4.7,7
red,9.5167,0.3546,0.7258,0.0867,0.08,27.3825,145.4535,1,2.8,1.2,11.2,4
red,14.7434,1.1411,0.3324,2.5823,0.19,26.9236,14.519,0.99,2,0.9,7.8,8
red,7.3558,0.3679,0.7035,6.8206,0.14,57.8725,123.0565,1,3.5,1.2,6.7,5
red,7.836,0.6687,0.2341,3.1867,0.14,16.8929,69.176,0.99,1.7,1,10.2,4
red,0.6494,0.0012,0.047,0.9441,0.05,59.9349,21.6845,0.99,3.2,1.2,13.5,6
red,4.6557,0.0693,0.5335,3.691,0.18,12.4253,65.7788,0.99,3.8,1.3,8.9,5
red,1.1313,1.2984,0.6934,1.7989,0.07,7.416,127.3148,0.99,3.1,0.3,7.9,3
red,3.8486,1.2827,0.1339,3.0201,0.17,1.3934,141.9837,1.01,2.7,0.9,8.1,5
red,11.8681,0.3256,0.5344,1.6432,0.16,42.1528,134.4053,1,2.9,0.9,5.7,8
red,8.4475,0.2854,0.2827,5.6281,0.14,39.4058,118.2933,1,2.8,0.6,10.6,7
red,10.5028,0.5785,0.2272,4.1171,0.12,49.8768,51.2234,1.01,2.4,1,10.5,6
red,4.9823,0.019,0.7581,4.1172,0.06,23.4283,116.7,1,2.5,1.3,5.9,4
red,13.5184,0.9577,0.2711,1.2328,0.19,16.609,51.1478,0.99,1.7,0.6,7.8,4
red,13.1361,1.1516,0.5138,4.6726,0.13,20.7259,10.568,1,2,0.7,4.5,7
red,11.1561,0.4848,0.4788,1.0175,0.19,45.8831,85.39,0.99,3,0.5,11.4,5
red,2.6927,0.5681,0.2645,1.751,0.19,10.352,100.5269,0.99,3.7,0.7,8,7
red,6.0185,1.1482,0.7815,0.6038,0.07,45.4845,40.242,1.01,2.8,1,13.1,6
red,13.5295,0.9835,0.2179,4.0472,0.2,54.6745,102.1687,0.99,3.5,0.5,9.4,6
red,12.0004,0.4242,0.2671,6.0441,0.08,44.6501,88.262,1,3.3,0.7,9.9,3
red,0.0582,0.4854,0.0796,5.1831,0.18,18.3916,151.7365,1,3.5,0.8,13.5,8
red,14.3692,1.1329,0.7282,6.5528,0.09,42.6712,31.3022,1,1.5,1.3,12,5
red,9.3729,1.0242,0.3529,3.8523,0.18,27.42,147.9953,1.01,1.9,0.3,11.3,5
red,13.2875,1.0235,0.3727,1.2427,0.11,26.5013,72.9621,0.99,2.9,0.5,10.5,6
red,7.1755,0.7146,0.0729,5.6151,0.06,48.5532,22.7444,0.99,2.5,0.8,6.7,5
red,11.9578,0.2726,0.0311,4.955,0.06,28.9341,66.0761,0.99,3.5,0.3,10.1,3
red,2.9547,0.2841,0.0667,6.668,0.16,20.3553,168.7442,0.99,1.7,0.8,10.1,6
red,13.3143,0.47,0.4683,2.1322,0.14,41.9874,142.5082,0.99,2.5,0.5,7.8,6
red,10.4928,0.1042,0.4825,3.1645,0.09,20.9771,141.89,1,3.5,0.8,5.3,4
red,13.1603,0.8535,0.5724,2.7071,0.08,16.1444,107.9499,1,3.4,0.4,5.8,8
red,10.232,1.3435,0.1661,2.4914,0.13,17.8019,168.8718,1,3,1.3,7.7,6
red,6.761,0.8127,0.4077,1.8096,0.07,5.9626,150.5844,1.01,2.2,1.1,13.4,4
red,13.6205,0.7579,0.5555,3.2342,0.13,44.7904,134.7971,1,2.1,0.6,13.5,4
red,7.1701,0.1972,0.167,1.3578,0.11,13.1225,26.8912,0.99,2.8,0.6,6.4,4
red,7.2681,1.1008,0.4323,1.8934,0.17,14.7116,75.3818,1,1.9,0.7,11.9,3
red,13.3553,1.0008,0.2397,3.8365,0.08,55.0838,116.9698,1,1.7,0.6,11.3,5
red,1.7736,0.4999,0.5701,4.5468,0.18,48.4014,79.9019,1,1.6,1,8.5,3
red,0.2342,1.3268,0.2952,3.8211,0.19,9.3121,109.9044,1.01,2,0.6,8.2,3
red,4.9399,1.0523,0.6398,2.3613,0.07,31.4777,84.9339,0.99,2.9,0.9,12.2,3
red,9.842,1.1113,0.542,0.3393,0.14,51.9121,56.9975,1,3.7,1.1,6.7,7
red,10.4298,0.5474,0.4258,0.5754,0.2,52.5754,152.0818,0.99,1.6,0.6,10.3,3
red,6.1437,0.589,0.2225,5.087,0.12,50.4381,137.1678,0.99,2.7,0.8,10.9,6
red,12.9491,0.8149,0.2097,2.5003,0.08,35.0301,123.9286,0.99,2.3,0.5,11.3,8
red,9.2818,1.1724,0.3235,6.9002,0.13,35.4207,35.5552,0.99,2.5,1.2,8.7,7
red,11.2404,0.7301,0.7167,1.8435,0.15,5.1048,132.3909,1.01,1.6,0.3,12.8,7
red,7.8493,0.5756,0.0925,3.7911,0.2,18.0226,56.3728,1,1.6,0.3,7.7,3
red,12.9024,1.1721,0.1124,2.4847,0.17,16.9945,117.9298,0.99,3.2,0.7,4.7,4
red,0.0547,0.1648,0.2377,1.3323,0.11,53.3832,31.3648,1.01,3.4,0.6,5.5,4
red,0.0779,0.2465,0.6771,5.3296,0.12,26.0714,101.916,0.99,3.1,0.5,12.1,3
red,11.461,0.9859,0.5636,3.6106,0.05,16.7289,102.7443,1,1.7,1.2,11,7
red,7.4929,0.0065,0.3454,6.2206,0.17,36.1976,25.765,1,3.6,1.3,11.7,3
red,6.5235,1.0469,0.5919,4.081,0.2,56.1926,38.2091,0.99,2.5,1.2,12.6,3
red,0.6554,1.0244,0.6182,1.7534,0.07,6.8215,62.3254,1,2.9,0.4,11.3,8
red,11.7814,1.0761,0.2229,0.0282,0.14,51.799,161.9028,1,2.2,0.6,8.2,6
red,7.9133,1.2843,0.4814,0.993,0.14,19.7092,48.9001,0.99,2.4,0.4,6.3,4
red,9.9846,0.8325,0.0886,2.8925,0.14,14.4359,12.6435,1,3.7,0.3,12.5,4
red,7.7403,0.7401,0.5426,3.9965,0.19,27.5445,48.971,0.99,1.6,1.2,5.7,8
red,14.0509,0.4704,0.2399,1.8644,0.14,41.3248,141.8692,1.01,3,0.4,8.5,8
red,4.7849,1.2579,0.3059,0.6806,0.14,32.1189,167.4186,1,2,0.6,12.9,5
red,12.568,0.3127,0.4107,0.981,0.13,11.6504,42.6952,0.99,2.6,0.5,11.9,6
red,3.8581,1.1931,0.3479,6.5478,0.16,4.0969,152.9348,1.01,1.8,1.3,8.8,4
red,14.4795,1.0906,0.5136,3.2204,0.14,21.37,47.3681,1,2.5,0.3,5,5
red,2.8739,0.8797,0.6916,2.107,0.1,27.5117,84.7641,1.01,3.2,0.9,6.8,3
red,7.6623,0.8108,0.2151,0.934,0.1,5.5731,133.6562,1,2.9,0.6,4.9,6
red,14.4369,0.6942,0.25,2.7335,0.05,19.2403,32.508,0.99,2.6,0.7,11.5,4
red,1.8684,0.7096,0.7445,3.5296,0.13,39.9656,36.8218,0.99,3.7,0.5,9.4,3
red,10.7991,0.1128,0.1012,1.5941,0.08,44.72,22.2341,0.99,2,1.1,8.3,3
red,13.5124,0.5969,0.2787,4.1431,0.14,42.4054,52.1627,1,3.7,0.7,6.8,7
red,1.5339,0.5221,0.2138,6.9374,0.18,48.2661,29.2,1,3.7,1.2,11.5,3
red,7.8205,1.0492,0.1354,6.6993,0.07,38.1659,49.23,0.99,2.1,0.6,7.4,7
red,12.0001,1.136,0.4736,6.6807,0.18,21.886,130.1925,1,3.4,1,4.6,4
red,13.4419,0.621,0.5746,1.0501,0.11,33.0215,32.0421,1.01,2.3,0.9,11.4,7
red,14.8773,0.9085,0.5479,3.7437,0.1,20.1533,141.9178,1.01,1.9,0.7,13.1,4
red,11.1372,0.956,0.788,1.2329,0.2,42.029,121.528,0.99,2.7,0.4,6.4,7
red,14.3353,0.66,0.0386,1.4705,0.14,10.0892,105.717,0.99,2.2,0.5,4.6,6
red,4.5069,0.8256,0.6979,6.0406,0.16,56.868,97.2047,0.99,3.1,1.2,9.2,8
red,11.5503,0.8315,0.5419,6.9878,0.16,12.2063,111.4875,1.01,3.2,1,6.8,5
red,2.0856,1.0423,0.1007,1.9977,0.06,24.8815,124.4896,1.01,2.6,0.6,10.9,8
red,8.4483,0.647,0.5808,3.8268,0.09,6.8758,108.371,1,2.9,1.1,12.3,4
red,5.2485,1.2922,0.761,6.2572,0.18,37.4026,54.022,1,2.2,0.3,10.1,5
red,9.4059,0.56,0.1729,6.3038,0.18,5.2522,99.8929,1.01,3.4,0.8,11.8,5
red,2.2193,0.9154,0.5293,5.5918,0.07,32.3895,160.5256,0.99,2.5,1.2,12.3,7
red,10.572,1.3302,0.7782,1.5253,0.15,8.6383,116.0455,0.99,2.6,0.6,5.6,7
red,6.392,0.4159,0.0606,6.8813,0.16,54.6294,77.6808,1,2.5,1,6.6,8
red,4.5623,0.5986,0.0489,2.8321,0.07,25.8831,91.0289,1.01,1.5,1.3,9.8,6
red,6.5867,0.9369,0.3924,6.3549,0.06,21.1063,147.0537,1,3.8,1.2,10,8
red,9.8161,0.7476,0.0705,2.8338,0.18,32.5436,120.4627,0.99,2.6,1.2,11.5,7
red,5.3344,1.0844,0.351,6.113,0.06,12.4148,36.2451,0.99,2.9,0.8,6.9,6
red,4.9699,1.2171,0.2707,1.3318,0.05,51.7462,116.1819,0.99,1.9,0.3,8.6,6
red,14.1915,0.1588,0.4131,6.5302,0.05,13.4064,163.0676,0.99,2.9,1,4.7,6
red,2.3017,0.8984,0.0984,1.4905,0.06,1.8082,141.2007,1,1.6,0.4,5.4,4
red,4.9944,1.2179,0.6663,6.8358,0.17,13.8364,29.8733,1,3.6,1.3,9.2,6
red,12.2508,0.6292,0.0592,6.3752,0.16,17.827,152.7555,1,1.7,0.9,5.9,3
red,12.1094,0.7798,0.1157,3.6731,0.13,43.5717,99.4796,1,1.7,0.6,4.7,4
red,1.6264,0.8757,0.5465,6.9317,0.05,25.1398,141.2283,0.99,3.2,0.3,8.2,6
red,12.9846,0.6067,0.5897,5.9673,0.08,29.8232,16.3526,1,2.5,1.1,4.5,5
red,6.1725,0.6964,0.6311,2.6586,0.2,39.8231,140.1805,1.01,2.2,1.1,9.5,3
red,1.3232,1.328,0.1899,4.7151,0.06,23.3734,31.0699,1,1.5,1.1,13,4
red,10.8071,0.0114,0.693,1.1674,0.12,19.6099,94.6434,1.01,2.9,1.3,4.7,5
red,5.25,0.9367,0.2901,3.977,0.09,11.1502,163.841,0.99,3,1.2,7.5,6
red,10.689,1.0362,0.1672,3.1083,0.16,45.9924,141.495,1,3.4,0.5,13.4,6
red,11.1055,0.0182,0.117,3.3648,0.17,51.2007,92.9729,1,3.4,0.5,13.1,4
red,13.0047,0.9225,0.2403,4.5498,0.19,5.9914,30.4562,1,1.6,1.1,12.6,3
red,10.8938,1.1141,0.4025,2.4827,0.15,40.1219,87.9444,1.01,3.5,0.9,4.5,6
red,8.2388,0.269,0.0311,2.2661,0.1,57.4768,88.0455,0.99,3.7,0.6,10.1,6
red,2.7595,1.0008,0.7379,1.9365,0.07,11.9296,118.6072,1.01,2.7,0.7,10.4,4
red,7.0152,0.2662,0.7886,3.0741,0.08,9.6467,82.0778,1,3.6,0.9,4.8,6
red,8.8738,1.1861,0.6286,0.3112,0.11,13.1641,39.7911,1,3.4,1.2,10.2,8
red,8.431,0.4197,0.7736,2.4358,0.08,50.5635,39.1541,1,1.6,0.9,5.8,4
red,13.1083,0.6058,0.2137,1.6182,0.19,46.8251,67.6277,1,2.1,1.1,8.3,8
red,6.3651,0.387,0.5635,1.3384,0.19,55.7756,79.3544,1.01,2.1,0.6,12.3,4
red,2.8428,0.1084,0.5955,4.5311,0.05,27.8449,126.2612,1,2.6,0.5,11.1,5
red,10.9123,0.6533,0.3257,5.1442,0.17,49.2213,61.7895,1,1.7,1,12.6,3
red,0.8365,0.6017,0.5142,2.4377,0.12,57.9084,65.6911,1,2.3,0.7,11.2,7
red,0.8816,0.1448,0.19,0.9175,0.13,13.0172,79.0055,0.99,3.2,0.8,10.9,5
red,7.4287,1.2466,0.2417,1.2199,0.06,8.7591,106.2348,1,2.5,0.4,5.5,3
red,8.3066,0.4713,0.0393,5.5637,0.05,56.7242,46.1747,1.01,3.6,0.8,13.4,4
red,1.5041,0.3771,0.2219,3.4633,0.1,12.2528,93.0671,1.01,3.4,1,8.2,4
red,11.0919,0.85,0.2856,5.5113,0.19,29.5072,44.1907,0.99,3.6,0.3,5.5,5
red,4.7816,0.2971,0.7008,0.8712,0.12,6.1542,41.478,0.99,3.7,1.1,13.5,7
red,7.8115,0.9737,0.7715,0.5134,0.13,30.6494,135.2116,0.99,2.1,0.7,6.4,8
red,14.8127,1.3092,0.104,6.3486,0.08,51.4071,148.9879,1,1.9,0.4,10.9,3
red,6.8948,0.948,0.6256,1.4509,0.13,11.983,19.6752,0.99,3.4,0.8,5.7,5
red,11.9225,0.704,0.2915,3.5376,0.14,1.7598,142.5953,0.99,3.2,0.9,6.4,8
red,1.3489,0.1602,0.4721,1.2031,0.19,19.8469,88.8379,1,2.5,1,11.2,8
red,6.6034,0.0518,0.5056,1.6295,0.09,37.1295,41.547,0.99,2.6,1.2,11.1,7
red,8.9412,0.1201,0.3912,2.4502,0.05,52.4091,126.1424,0.99,2.6,0.4,12.6,3
red,2.8254,0.443,0.5085,1.4293,0.05,59.7121,85.8338,1,2.8,0.4,12.1,5
red,12.0636,0.5053,0.4944,6.5193,0.2,18.3736,92.8738,0.99,3.8,0.3,13.5,7
red,8.4249,0.815,0.6499,0.1911,0.18,40.2065,51.8579,1,2.5,1.2,13.4,6
red,10.7202,0.4681,0.7743,3.6711,0.19,12.6226,163.2104,1.01,2.9,0.9,8.3,3
red,5.2172,0.1517,0.1062,5.1109,0.13,53.6432,16.3388,0.99,1.6,0.8,13.2,5
red,0.2964,0.6446,0.6451,0.0146,0.18,13.2858,165.0708,0.99,2,1.3,11.1,7
red,1.7384,1.2109,0.6816,4.276,0.07,1.4658,124.1611,0.99,3.5,0.5,9.1,5
red,13.6527,0.468,0.5437,6.6857,0.13,45.5937,80.9974,1.01,3.1,0.9,4.9,8
red,6.0648,1.0172,0.1778,4.2508,0.16,46.4902,126.576,0.99,2,0.5,13,5
red,12.0929,1.1531,0.7724,0.9845,0.06,14.5926,45.7796,1,3,0.9,13.2,3
red,9.2384,0.9911,0.1845,2.0862,0.1,52.3046,13.4424,1,2.1,0.6,13.1,6
red,4.0734,0.8907,0.7709,1.5761,0.06,48.2339,64.0483,1,3,1.1,4.5,5
red,12.2982,0.1132,0.1613,4.4463,0.2,35.5532,88.4635,1,3.3,0.6,12.7,8
red,3.5889,1.2274,0.0595,3.1538,0.12,35.8914,118.4033,1,1.5,1.2,8.9,6
red,12.4374,0.9451,0.2913,5.5983,0.19,3.1943,163.3125,1,1.6,0.6,10.6,6
red,2.5703,0.4,0.5604,0.9417,0.05,25.2718,114.6219,0.99,3.3,0.3,12.2,3
red,10.8922,1.2419,0.7988,0.3396,0.17,44.2942,111.7184,0.99,3.7,0.8,9.9,7
red,14.237,0.2614,0.5532,0.8984,0.18,33.4713,74.4782,0.99,2.9,1,7.9,7
red,12.248,0.7123,0.7003,5.6429,0.07,26.5776,32.2469,1.01,3.4,1.2,12.5,8
red,11.1581,1.291,0.7748,2.6527,0.11,4.6851,30.3561,1,2.6,0.5,6.8,5
red,5.2627,1.1868,0.3834,4.523,0.08,6.6651,144.3654,0.99,3.6,1.2,12.6,6
red,9.7868,0.0272,0.5979,1.943,0.17,43.5739,37.8196,1,2.7,0.4,6.6,6
red,6.8825,0.0798,0.5056,3.2469,0.16,44.0686,48.1966,0.99,2.3,0.9,8.5,4
red,6.5429,1.2026,0.2063,2.4117,0.13,15.3874,40.5705,1,2.9,0.8,9.3,4
red,2.6284,1.1586,0.1336,0.9693,0.15,22.9146,136.2732,1.01,3.7,0.9,9.8,8
red,0.3848,0.5499,0.6321,4.5347,0.15,35.5574,127.972,1,2.8,0.5,12.9,5
red,5.1411,0.9395,0.6632,2.8105,0.18,20.0085,31.4568,1,2,0.8,4.5,4
red,4.054,1.1414,0.1355,0.3872,0.17,57.9217,103.1148,1.01,3.4,0.3,10.7,5
red,8.1403,0.5479,0.3755,0.7429,0.1,54.9149,18.0085,1,3.7,1.1,8.8,4
