type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,7.45,0.22,0.28,6.36,0.088,28.5,124.2,1.0006,3.04,1.21,13.9,5
red,7.86,0.6,0.48,6.73,0.093,22.3,56.4,0.9952,3.44,0.54,13.1,6
red,6.13,0.8,0.27,1.63,0.085,23.2,78.6,0.9939,3.37,0.65,8,7
red,7.63,0.34,0.1,6.66,0.08,17.4,58.7,0.9999,2.9,0.57,13.2,4
red,7.8,0.52,0.56,7.79,0.056,20.4,148.9,0.9963,3.01,0.88,8.1,3
red,7.55,0.74,0.64,8.34,0.057,23.1,50.4,0.9975,3.43,0.68,12.6,5
red,6.3,0.98,0.09,8.74,0.084,27.8,69.1,0.9915,2.86,1.19,9.4,6
red,6.88,0.31,0.72,6.11,0.079,8.5,94.8,0.9973,3.49,0.74,8.9,8
red,6.85,0.47,0.44,5.61,0.075,14.2,85.4,0.9965,3.28,1.13,10.1,5
red,6.34,0.77,0.07,2.63,0.078,9.3,149.7,1.004,3.66,1.18,11.6,8
red,7.33,0.6,0.06,7.74,0.095,29.4,59.7,1.0021,3.7,1.09,9,7
red,6.43,0.61,0.11,6.1,0.078,26.4,88.5,1.002,3.21,1.46,13,4
red,7.08,0.68,0.7,7.03,0.056,10,74.4,0.9977,3.04,1.21,12.4,5
red,6.43,0.88,0.67,2.87,0.053,13.8,133.4,0.9902,3.31,1.02,12.3,3
red,6.42,0.58,0.26,5.01,0.086,10.1,101.6,0.9925,3.38,0.7,10.3,8
red,6.16,0.74,0.53,5.4,0.098,20.4,55.2,0.9985,3.77,0.59,11.4,7
red,7.91,0.48,0.41,9.94,0.096,30,58.5,0.9907,3.59,0.9,8.5,3
red,6.98,0.84,0.75,1.39,0.059,28.7,69.5,0.9997,3.65,1.4,8.6,3
red,7.82,0.3,0.68,8.14,0.073,26.9,143.8,0.9971,3.34,1.3,10.2,3
red,6.05,0.48,0.62,3.14,0.084,27.2,54.2,0.9904,2.99,0.76,8.7,6
red,7.48,0.23,0.72,9.54,0.1,29.8,120.1,1.0034,3.16,1.42,9.5,4
red,6.32,0.42,0.03,9.4,0.093,12.1,109.8,0.9959,2.92,1.14,9,3
red,6.66,0.76,0.46,8.9,0.053,16.2,129.5,0.9942,3.48,1.25,11.3,6
red,6.83,0.8,0.72,8.64,0.079,8.9,121.5,1.0035,3.24,1.15,12.2,4
red,7.21,0.47,0.26,9.32,0.093,27.9,146.6,1.0023,3.31,1.42,8.6,5
red,7.72,0.93,0.28,1.03,0.058,27,141.3,1.0024,3.5,0.58,10.8,5
red,7.74,0.43,0.29,5.62,0.057,14.6,82.2,0.9926,3.45,1.15,8.2,4
red,6.14,0.43,0.54,3.92,0.078,29.3,87.8,1.002,3.32,1.29,11.5,8
red,7.64,0.24,0.73,8.83,0.051,12.8,72.2,0.9969,3.25,1.14,12.5,8
red,7.93,0.7,0.2,5.29,0.091,21.1,148.3,1.0008,3.25,1.14,12.4,3
red,7.4,0.27,0.25,2.83,0.099,25.9,64.5,1.0037,3.12,1.4,11.6,5
red,7.73,0.79,0.44,6.35,0.096,16.8,101.7,0.9989,2.93,1.48,9.3,8
red,7.62,0.89,0.28,5.06,0.051,15.2,128.4,0.9981,2.83,1.1,12.3,8
red,7.59,0.46,0.7,4.91,0.093,18.5,86.2,1.0045,3.32,1.32,8.9,7
red,6.15,0.81,0.22,3.86,0.068,20.1,57.4,1.0034,3.38,0.71,10.3,4
red,7.26,0.57,0.71,1.53,0.06,28.1,84.5,1.0042,3.18,1.42,13.9,8
red,7.02,0.46,0.32,1.23,0.064,28.9,143.4,0.9919,3.68,0.64,9.5,8
red,7.66,0.67,0.49,3.47,0.074,13,51.1,0.9956,3.3,0.61,12.1,6
red,7,0.33,0.63,7.14,0.088,11.4,83,0.9993,3.13,1.19,11.7,5
red,7.18,0.49,0.78,1.88,0.099,14.1,73.6,0.9945,2.8,1.14,9.1,4
red,7,0.81,0.2,9.22,0.086,7.6,86.8,0.996,3.19,1.49,13,8
red,7.23,0.82,0.33,9.74,0.096,17.1,110.2,1.0005,3.16,1.2,12.8,5
red,7.46,0.58,0.27,5.82,0.087,17,81.9,0.9928,3.28,0.97,10.1,3
red,7.54,0.49,0.24,6.54,0.099,20.3,107,0.9932,3.09,1.29,8.3,5
red,6.91,0.46,0.64,9.75,0.081,8.3,50.6,0.9916,2.83,0.94,8,7
red,7.68,0.32,0.24,5.93,0.084,30,102.8,0.994,3.63,0.72,12.5,8
red,7.29,0.67,0.08,5.52,0.068,9.4,148.7,0.9997,2.88,0.78,10.3,8
red,6.31,0.36,0.27,3.81,0.094,10.6,95.6,0.9921,3.75,1.24,11.3,5
red,7.98,0.98,0.05,3.88,0.064,18.7,108.7,0.9999,3.54,0.98,10.1,7
red,6.05,0.71,0.73,4.67,0.073,20.3,140.4,0.9921,3,0.73,13.8,3
red,7.15,0.97,0.48,9.53,0.05,13.6,95.4,1.0032,3.69,0.54,11.1,5
red,6.67,0.62,0.35,5.94,0.069,13.8,131.6,0.9952,3.39,0.62,12.9,6
red,7.45,0.97,0.72,3.19,0.081,29,147.1,0.9943,3.64,1.11,9.1,6
red,7.76,0.54,0.49,3.31,0.093,12.9,81.8,0.993,3.26,1.12,13.7,4
red,7.7,0.65,0.7,8.4,0.053,6.8,86,0.9903,3.52,1.16,13.6,7
red,7.59,0.75,0.28,9.1,0.081,26.8,121.4,0.992,3.76,1.49,11.5,3
red,7.44,0.92,0.43,1.49,0.098,24.3,139.1,1.0043,3.18,1.07,10.1,8
red,6.93,0.39,0.68,5.87,0.082,13,112.1,1.0004,3.36,1.27,12.7,8
red,7.49,0.5,0.19,8.52,0.081,25.8,96.7,0.9926,3.06,1.09,12.2,5
red,6.29,0.84,0.13,8.48,0.079,11.7,69.2,0.9973,3.02,1.39,10.1,8
red,7.58,0.82,0.51,9.79,0.059,9.1,147.8,0.9943,3.13,1.31,11.9,4
red,7.18,0.69,0.08,2.15,0.09,19.2,102.5,0.9975,2.92,0.66,13,8
red,7.06,0.38,0.05,8.95,0.057,6.5,112.2,1.0003,3.19,0.8,9.3,4
red,6.2,0.97,0.26,6.99,0.078,10.8,55.6,0.9954,3.16,0.82,10.5,5
red,7.79,0.8,0.39,6.46,0.084,27.1,118.6,0.9937,3.64,1.41,12.6,8
red,7.23,0.48,0.54,3.54,0.097,8.6,67.3,1.0007,3.31,1.12,12.4,3
red,6.19,0.84,0.23,2.39,0.057,9.2,136.4,1.0036,3.02,1.48,12.3,4
red,7.4,0.23,0.02,5.69,0.091,21.2,111.2,0.9913,3.12,0.89,12.8,4
red,6.16,0.75,0.03,8.82,0.061,22.2,51,1.0014,3.29,0.88,8.8,6
red,6.48,0.83,0.11,2.84,0.061,13.7,79.9,1.0026,3.74,0.84,9,7
red,6.76,0.72,0.22,2.14,0.092,28.1,103.1,0.9937,3.31,0.86,12.2,6
red,7.42,0.26,0.15,2.94,0.062,25.6,118.1,0.9917,3.8,1.38,11.7,8
red,7.2,0.46,0.18,9.92,0.08,15.6,114,1.0003,3.67,0.68,9.2,3
red,6.59,0.43,0.52,3.79,0.055,16.8,50,0.9914,3.24,1.2,13,7
red,6.24,0.92,0.53,4.61,0.067,19.8,128.1,0.9987,3.75,0.52,8.1,3
red,6.03,0.7,0.3,8.2,0.09,22,58.1,0.9923,3.07,1.17,12.9,5
red,6.82,0.78,0.07,6.58,0.089,20.6,52.2,1.0023,3.7,1.2,9.4,6
red,7.05,0.58,0.79,6.09,0.091,19.5,89.9,0.9957,3.6,1.4,13.3,6
red,6.38,0.94,0.64,5.4,0.091,5,124.2,1.0045,3.08,1.27,9.5,6
red,7.73,0.36,0.77,4.08,0.091,7.1,135.5,0.9977,2.81,1.37,8.1,7
red,7.38,0.29,0.15,7.16,0.088,14.2,82.8,0.999,3.54,0.82,10.1,4
red,6.37,0.53,0.28,3.26,0.052,19.9,107.4,0.9958,3.76,0.88,11.7,6
red,7.95,0.99,0.32,9.26,0.079,19,112.1,0.9926,2.98,1.04,13.8,6
red,7.79,0.28,0.35,7.05,0.084,11.2,60.2,0.9966,3.49,1.1,9.1,6
red,7.32,0.64,0.57,1.54,0.066,9.4,146.1,1.0001,2.98,1.19,13.8,7
red,7.99,0.45,0.48,6.12,0.072,28.6,54.3,0.9954,3.13,0.83,11.1,3
red,7.09,0.23,0.7,2.06,0.072,19.3,147.5,1.0034,3.56,0.62,11.7,5
red,7.42,0.76,0.49,5.8,0.093,17.5,107.6,0.9978,3.06,0.73,8.5,8
red,7.44,0.93,0.79,9.24,0.073,12.1,67.1,1.0009,3.74,1.37,11.3,7
red,6.43,0.25,0.32,4.49,0.087,8.5,93.8,0.9968,2.95,1.24,10.3,8
red,7.83,0.22,0.29,6.8,0.089,18.7,83.9,1.004,3.12,1.17,8.3,8
red,6.43,0.93,0.34,2.12,0.053,8.4,81.9,0.9969,3,0.93,13.8,6
red,7.31,0.76,0.11,7.18,0.093,7.4,136.5,0.9961,3.17,1.03,12.7,3
red,6.57,0.54,0.74,4.68,0.069,28,77.6,0.991,3.74,1.03,12.1,3
red,7.47,0.26,0.48,9.31,0.052,29.8,111,1.0043,2.84,0.98,9,6
red,6.11,0.68,0.09,7.81,0.07,19.9,81.4,0.9967,2.82,0.79,12.3,5
red,7.46,0.69,0.52,8.78,0.055,20.8,56.8,0.99,3.35,0.71,10.4,7
red,7.62,0.51,0.44,8.49,0.084,5.6,85.7,0.9957,3.26,1.17,12.8,4
red,7.68,0.98,0.74,4.79,0.088,28.2,131.7,0.9982,2.98,1.05,11,6
red,7.57,0.98,0.21,7.94,0.07,16.8,79.9,0.9948,3.33,0.56,8.9,4
red,6.3,0.21,0.32,2.69,0.089,15.3,83.3,0.9965,3.09,1.03,12,6
red,6.37,0.93,0.46,4.07,0.1,14,86.2,0.9959,3.53,0.53,10.2,6
red,6.12,0.88,0.49,3.89,0.054,13.8,125,1.0013,3.08,1.04,13.7,6
red,6.72,0.76,0.71,4.94,0.091,28,51.7,0.9946,3.77,1.34,8.6,8
red,7.1,0.38,0.67,1.11,0.093,9.8,66.8,0.999,3.42,1.46,12.7,6
red,7.56,0.89,0.08,3.23,0.064,29.7,144,1.0027,3.67,1.32,13.6,6
red,6.23,0.93,0.6,5.89,0.079,28.5,58.7,0.9953,3.73,0.75,12.8,7
red,7.23,0.66,0.08,1.79,0.057,14.7,124.9,0.998,3.63,0.71,13.8,7
red,7.13,0.23,0.78,8.82,0.062,9.3,119.9,0.9922,3.27,0.71,8.2,6
red,7.82,0.95,0.62,1.51,0.051,22.5,77.5,0.9972,2.94,1.23,9.2,6
red,7.52,0.22,0.21,9.63,0.061,8.4,62.9,0.9987,3.18,0.59,10.2,8
red,6.19,0.56,0.11,1.22,0.073,11.1,63.5,0.992,3.47,1.24,13.1,3
red,7.83,0.49,0.71,9.19,0.054,19,107.3,0.9932,2.93,0.62,9.6,6
red,6.46,0.57,0.13,3.4,0.085,6.9,127.7,0.9972,3.27,0.65,8.6,7
red,7.72,0.38,0.76,1.17,0.093,25.1,84.7,0.9994,3.54,1.39,12.1,4
red,7.18,0.32,0.13,7.04,0.06,8.1,91.7,0.998,3.41,1.4,10.4,4
red,6.37,0.87,0.38,1.4,0.08,16.1,87.9,1.0009,3.32,1.05,13.9,3
red,7.49,0.3,0.44,3.75,0.082,25.6,126.3,0.9936,3.74,1.01,9.3,7
red,7.54,0.82,0.67,2.58,0.079,5.6,103.6,0.9912,3.01,1.21,10,7
red,7.36,0.76,0.14,9.2,0.065,24.6,82.7,0.999,3.56,0.92,10.7,8
red,7.44,0.83,0.09,8.85,0.065,28.9,78.8,0.9957,3.21,0.66,10.6,7
red,7.01,0.3,0.15,1.17,0.067,13.1,110.3,1.0011,2.99,1.36,10.2,6
red,7.36,0.48,0.66,1.13,0.08,9.5,69.9,0.997,3.42,1.24,8.4,6
red,6.56,0.69,0.53,8.64,0.084,19.4,147,0.9974,2.98,1.05,12.3,3
red,7.3,0.67,0.26,5.87,0.051,8.7,82.2,1.0024,3.77,1.43,9,7
red,7.38,0.36,0.4,1.11,0.059,7.6,54.7,1.0039,3.08,0.62,10.2,3
red,6.33,0.81,0.12,2.84,0.086,5.9,63.7,0.9957,3.08,1.41,10.6,6
red,7.81,0.42,0.1,1.6,0.094,27.9,50.9,1.0038,3.15,1.32,10.4,8
red,7.22,0.57,0.78,6.08,0.057,27.8,142.2,0.9995,3.34,1.44,8.3,3
red,6.63,0.38,0.05,2.87,0.055,18.9,123.5,1.0027,3.04,1.22,10.7,5
red,6.22,0.35,0.7,2.91,0.057,27.9,102.2,0.9914,3.37,1.01,13.7,5
red,6.32,0.41,0.34,2.23,0.097,13.2,55.3,0.9904,3.26,0.9,13.5,5
red,6.31,0.5,0.12,2.58,0.096,15.3,62.6,0.9992,3.76,1.11,11.2,5
red,7.33,0.74,0.17,7.41,0.095,21,132.7,1.0009,2.96,1.02,8.7,7
red,7.48,0.73,0.62,5.41,0.058,15.3,145.6,0.9944,3.24,1.02,11,4
red,7.59,0.73,0.21,6.08,0.089,12.8,87.7,0.9937,3.42,1.18,12.5,6
red,6.02,0.47,0.23,7.3,0.091,10.4,107.1,1.0018,3,1.4,13.7,3
red,7.14,0.72,0.02,9.97,0.066,9.7,128.6,0.9965,3.53,0.73,11,7
red,7.95,0.58,0.47,6.73,0.062,28.3,111.8,0.9935,3.75,0.91,9.2,4
red,6.49,0.3,0.24,8.36,0.096,10.1,89.5,0.9955,3.23,0.59,12.4,7
red,6.22,0.8,0.43,4.8,0.095,14.9,61.9,0.9914,3.52,1.24,11.4,5
red,7.77,0.52,0.21,4.45,0.06,24,52.5,1.0027,2.95,1.3,13.5,7
red,6.12,0.71,0.15,4.29,0.051,26.6,84.3,0.9989,2.83,0.73,11.7,5
red,6.14,0.6,0.3,5.41,0.051,14.2,54.7,1.0005,3.02,1.28,10.6,5
red,6.76,0.35,0.75,8.82,0.089,23.8,115.9,0.9948,2.83,1.02,9.4,3
red,6.3,0.93,0.58,2.47,0.069,20.3,114.7,0.9901,3.11,1.24,9.9,3
red,7.26,0.95,0.78,7.93,0.08,15.2,93.5,1.0017,3.19,1.3,13.6,3
red,6.56,0.89,0.46,9.99,0.068,11.2,61.7,0.9962,3.51,1.14,8.2,6
red,6.77,0.33,0.34,4.27,0.092,5.5,62.4,1.003,2.87,1.27,10.3,3
red,7.89,0.83,0.11,7.98,0.067,24.1,119.6,0.9932,3.26,0.58,10.4,5
red,7.18,0.79,0.62,8.37,0.052,29.8,60.9,0.9997,3.34,0.64,8.9,6
red,7.03,0.79,0.15,2.27,0.08,21.5,84.9,0.9948,3.24,1.26,8.7,7
red,7.42,0.22,0.52,3.34,0.051,25.5,90,1.0028,2.82,0.78,10.6,7
red,7,0.28,0.27,5.69,0.075,22.3,56.6,1.001,3.4,1.08,9.7,7
red,7.03,0.55,0.28,1,0.076,19.7,68,1.0021,3.33,1.09,11.9,3
red,7.98,0.68,0.7,9.16,0.07,18.6,65.7,1.003,3.04,1.35,11.8,8
red,6.5,0.59,0.3,1.88,0.06,27.2,84.8,0.9957,3.31,1.01,12.2,3
red,6.96,0.21,0.13,3.53,0.09,23.5,119.2,0.9904,3.8,1.01,11.9,6
red,6.86,0.69,0.73,1.08,0.054,23.5,115.1,0.9929,3.77,0.64,11.8,4
red,7.43,0.68,0.77,5.15,0.071,19.8,113.7,0.9973,2.84,0.78,13.3,6
red,7.26,0.38,0.23,8.1,0.094,13.2,62.3,1.0005,3.62,0.72,11.2,6
red,7.95,0.96,0.65,3.4,0.056,14.2,110.4,0.9963,2.88,1.17,13.2,7
red,7.46,0.38,0.1,2.51,0.084,13.6,114.3,0.9911,3.67,0.76,8.3,3
red,6.38,0.59,0.65,5.33,0.085,23.1,145.1,0.9976,3.32,1.08,11.3,5
red,7.07,0.4,0.11,5.26,0.084,14.3,137.8,0.9901,3.21,0.76,11.6,3
red,7.92,0.35,0.66,3.72,0.074,23.3,56.3,0.9928,3.38,1.21,8.1,6
red,7.96,0.49,0.22,5.28,0.094,18.8,71.7,0.9922,3.66,0.68,13.1,5
red,7.43,0.97,0.53,3.36,0.082,5.7,132.1,0.9958,3.48,0.55,10.1,6
red,6.61,0.73,0.52,9.37,0.08,24.7,104.5,0.9974,3.25,1.28,10.1,5
red,7.99,0.9,0.64,7.73,0.098,21.2,90.4,0.9926,3.65,0.89,13.3,6
red,7.25,0.59,0.4,8.05,0.097,16.9,88,0.998,3.47,0.89,12.9,7
red,7.51,0.85,0.65,6.61,0.088,23.7,103.2,0.9991,3.38,0.65,10.1,5
red,7.66,0.85,0.21,2.98,0.077,14.6,60.6,1.0015,3.38,0.84,13.6,6
red,6.56,0.23,0.5,5.39,0.077,24.4,63.7,1.0049,3.37,1.02,13.1,8
red,7.36,0.88,0.24,3.86,0.052,5.3,57.2,0.9925,3.17,0.78,10.3,7
red,7.55,0.98,0.23,4.86,0.075,18.3,55.1,1.0027,3.33,1.06,12.1,4
red,6.53,0.68,0.02,5.82,0.061,22.9,102.1,0.9951,2.94,0.58,9.3,8
red,7.43,0.97,0.22,8.44,0.1,12.8,106.4,0.9902,2.89,1.1,8.4,6
red,7.42,0.99,0.13,1.47,0.078,19.2,68.6,0.9969,2.94,0.65,8,8
red,7.06,0.26,0.7,2.99,0.067,18.7,100.6,0.9971,3.74,0.99,13.5,7
red,6.33,0.84,0.58,3.32,0.093,29.8,111.6,0.9988,3.03,1.41,9.7,4
red,6.86,0.25,0.48,6.07,0.058,9.1,115.3,1.0021,3.75,0.54,13.7,7
red,7.45,0.61,0.61,5.62,0.089,28.7,122.7,0.991,3.1,1.27,8.6,7
red,7.61,0.33,0.46,8.72,0.1,29.7,119.3,0.9911,2.88,0.87,8.5,5
red,6.45,0.57,0.52,3.97,0.095,8,75,1.0041,3.17,1.21,10.5,8
red,6.88,0.58,0.34,7.93,0.052,16.6,75.6,0.9955,2.84,0.52,9.3,7
red,6.81,0.66,0.05,3.22,0.053,17.7,52.7,0.9919,3.02,1.48,10.4,7
red,7.16,0.91,0.2,7.92,0.06,27.8,101.8,0.9969,3.49,1.33,10.7,7
red,6.21,0.21,0.67,5.26,0.09,25.9,136,0.9961,3.16,0.61,8.6,3
red,6.69,0.8,0.1,2.75,0.094,23.6,126,0.9939,3.6,1.45,13.6,8
red,6.67,0.99,0.74,1.26,0.072,10.1,92.7,1.0027,3.14,1.48,11.4,6
red,7.75,0.45,0.39,5.61,0.057,12.3,112.6,0.9959,2.88,1.33,9.2,3
red,6.52,0.63,0.68,7.49,0.057,8.6,148.1,0.9949,3.3,0.53,8.6,7
red,7.84,0.69,0.14,7.48,0.063,12.8,90.2,0.9919,3.3,0.51,13.3,3
red,6.65,0.52,0.79,4.91,0.099,11.6,50.2,0.997,3.5,1.17,8.4,8
red,7.6,0.51,0.42,4.11,0.067,13,114.8,0.9912,2.89,0.98,12.9,8
red,6.97,0.6,0.28,4,0.096,10.9,134,1.0007,3.32,1.25,12.3,5
red,7.79,0.76,0.66,7.11,0.064,24.5,123.6,0.9909,3.71,0.59,10,6
red,7.94,0.91,0.58,3.96,0.061,6.8,82.6,0.9963,3.16,0.52,12.4,7
red,7.15,0.74,0.51,9.06,0.089,19.8,54.2,0.9996,3.24,1.36,12.5,8
red,7.72,0.44,0.36,5.98,0.097,20,51.8,0.991,3.46,1.36,11.2,5
red,7.06,0.92,0.09,2.91,0.066,7.3,119.6,1.0032,3.02,0.94,9.7,3
red,7.46,0.4,0.28,7.08,0.054,22.8,100,0.9915,3.01,1.47,9.6,4
red,7.34,0.25,0.17,5.91,0.056,21.8,62.4,1.0018,3.33,1.13,11.9,8
red,6.76,0.76,0.51,8.23,0.057,23.7,97.7,0.9952,3.25,0.69,8.5,4
red,6.19,0.37,0.57,8.37,0.092,17.5,88.2,1.0044,3.53,0.71,8.5,5
red,6.82,0.77,0.04,5.79,0.068,22.9,98.6,0.9993,3.5,0.91,9.7,6
red,6.09,0.51,0.18,6.55,0.063,9.9,93.3,0.9937,3.02,0.74,12,3
red,6.76,0.83,0.33,1.86,0.089,8.3,88.2,1.0032,2.81,1.27,11,5
red,7.57,0.29,0.23,3.26,0.094,9.2,73.1,0.9918,3.19,0.82,13,4
red,7.88,0.72,0.29,3.99,0.089,23.2,145,1.0005,3.43,0.92,13.7,7
red,6.51,0.67,0.47,8.12,0.09,10.8,89.8,1.0013,3.41,1.11,11.3,7
red,7.43,0.21,0.68,8.48,0.081,24.4,90.3,0.995,3.5,0.55,8.2,3
red,6.54,0.64,0.01,3.31,0.055,5.4,92.2,0.9909,3.62,0.84,11.2,7
red,7.68,0.22,0.2,8.01,0.054,25.9,69.7,1.0021,3.09,0.73,8.9,7
red,7.73,0.87,0.69,7.49,0.071,9.2,64.5,0.9997,3.65,0.98,9.1,4
red,6.46,0.37,0.63,6.36,0.055,24.9,139.4,0.9981,3.44,1.33,11.4,6
red,7.23,0.28,0.67,5.51,0.056,14.3,64.4,1.0017,3.12,0.95,10.7,3
red,6.3,0.64,0.26,8.84,0.095,12.6,83.7,0.9984,3.34,1.32,13.2,5
red,6.07,0.88,0.53,9.45,0.061,20.7,123.8,0.9972,3.1,1.14,9,5
red,7.43,0.47,0.19,3.97,0.067,14.7,55.3,0.9986,3.14,1.03,13.3,6
red,6.49,0.84,0.09,6.88,0.086,25.5,137.6,1.0026,2.97,0.96,9.9,6
red,6.32,0.95,0.34,5.56,0.095,23.7,125.5,0.9997,3.46,0.61,8.3,7
red,6.11,0.47,0.01,1.44,0.063,22.3,71.5,0.9972,3.29,0.83,10.5,7
red,7.3,0.39,0.26,7.69,0.065,9.9,140.7,0.9929,3.08,1.28,12.9,4
red,6.92,0.98,0.57,4.47,0.052,24.1,128.1,0.9947,3.33,0.84,12,3
red,6.58,0.85,0.46,3.53,0.083,8.1,88.9,0.9974,3.7,0.84,8.5,6
red,7.64,0.66,0.15,7.54,0.062,29.9,51.5,0.9981,3.36,1.06,12.2,7
red,6.93,0.31,0.66,6.48,0.056,19.9,110.1,0.9939,3.24,1.32,10.3,3
red,7.21,0.66,0.58,4.91,0.058,5.9,76.9,0.9929,3.3,1.5,9.7,6
red,7.27,0.88,0.59,9.68,0.069,23,146.7,0.9945,2.99,1.19,9.7,8
red,6.4,0.59,0.33,7.78,0.094,5.6,108.3,0.9939,3.8,1.06,13.1,3
red,7.33,0.28,0.53,4.77,0.068,24.7,134,0.9906,2.92,0.75,12.3,8
red,7.18,0.89,0.17,9.88,0.061,29.6,84.1,1.0048,3.43,0.59,10.2,4
red,7.12,0.42,0.7,5.2,0.094,11.6,109.4,0.9905,3.19,1.42,13.2,4
red,6.36,0.65,0.08,6.44,0.088,27.6,91.7,0.9921,2.86,0.73,12,6
red,7.35,0.6,0.35,6.71,0.063,26.6,118.1,0.9936,3.59,0.57,9.7,8
red,6.72,0.41,0.28,5.65,0.063,26.7,120.4,1.0034,3.75,0.9,11.4,5
red,6.13,0.68,0.01,4.41,0.071,18.9,90.3,1.0037,3.19,1.11,11.8,5
red,6.48,0.33,0.77,6.19,0.1,17.7,124.8,0.9932,2.94,0.81,13.4,6
red,7.08,0.94,0.45,1.04,0.054,12.1,89.4,1.0028,3.58,1.19,10.1,6
red,6.49,0.95,0.56,7.95,0.081,16.9,58.1,0.9927,3.37,0.53,12.4,3
red,6.93,0.97,0.67,7.83,0.078,20,73.7,0.9947,3.61,0.78,9.4,5
red,7.6,0.62,0.78,2.51,0.08,24.6,119.1,1.003,3.77,1.02,12.7,4
red,6.74,0.22,0.26,7.18,0.073,19,78.7,0.9918,3.35,0.64,9.3,6
red,6.13,0.96,0.67,2.89,0.056,11.8,104.6,1.0036,3.71,1.39,9.8,6
red,6,0.48,0.23,5.62,0.055,19.4,141.6,0.9901,3.8,1.2,13.1,6
red,6.81,0.82,0.11,9.64,0.075,15.6,92.4,1.0012,3.38,1.11,12.6,7
red,6.13,0.32,0.59,8.46,0.06,10.1,135.2,1.0021,3.78,1.01,8.6,8
red,7.4,0.52,0.53,4.02,0.055,17.8,68.1,1.0037,3.25,0.62,10.4,3
red,7.63,0.79,0.69,8.51,0.065,7.3,116.4,1.0032,2.92,0.99,12.5,3
red,7,0.91,0.71,7.48,0.088,5.4,97.7,0.9933,3.43,0.97,14,6
red,7.25,0.67,0.55,8.98,0.055,29.1,130.7,0.9927,3.79,0.73,8.8,4
red,7.13,0.7,0.24,5.35,0.098,5.8,112.4,1,3.52,0.61,10.7,7
red,6.9,0.75,0.42,6.81,0.085,23.8,82.4,0.9972,3.64,0.52,13.8,3
red,7.59,0.75,0.4,6.1,0.091,11.3,99.2,1.0009,3.69,0.7,8.6,6
red,6.06,0.27,0.45,3.49,0.096,9,121.6,0.9957,3.48,0.96,9.8,6
red,7.9,0.21,0.51,6.05,0.093,7,80.3,0.9992,2.98,0.61,10.7,5
red,7.9,0.73,0.47,8.7,0.05,6.4,84,0.9963,3.6,1.22,10.6,7
red,6.22,0.62,0.31,8.04,0.088,8.5,146.9,0.9901,3.4,1.03,12.1,5
red,6.5,0.26,0.72,7.3,0.089,12,54.5,0.9966,2.97,0.62,9,3
red,7.66,0.77,0.51,1.44,0.088,17.8,128.4,1.0009,3.47,1.48,11.4,4
red,7.42,0.43,0.1,5.98,0.087,9.8,54.4,0.9962,3.73,1,8.2,4
red,6.27,0.88,0.78,9.17,0.061,13.6,68.4,0.9993,2.95,1.47,13.5,6
red,6.37,0.35,0.17,6.18,0.099,25,93.9,1.0035,3.22,1.49,9.8,3
red,6.03,0.91,0.11,8.12,0.075,21.6,99.8,1.0039,3.8,0.55,9.1,4
red,6.66,0.43,0.42,9.95,0.086,27.1,86.1,1.0022,2.85,1.36,13,6
red,7.37,0.62,0.44,7.7,0.098,15,83.6,0.9943,3.5,0.66,13.8,6
red,6.59,0.74,0.68,5.27,0.092,7.1,69.2,1.0022,3.11,1.27,11.6,8
red,6.89,0.64,0.37,3.92,0.074,18.3,122.6,0.9954,2.95,0.96,12.6,3
red,6.98,0.59,0.28,1.62,0.059,28.1,113.3,0.9992,3.55,0.99,12.1,6
red,7.71,0.2,0.64,8.56,0.084,19.5,75.6,0.9985,3.64,0.78,13,3
red,7.27,0.31,0.72,3.16,0.095,12.1,78.8,1.0035,2.99,0.53,10.1,5
red,6.96,0.97,0.61,5.56,0.088,8.2,96.8,0.9947,2.99,1.06,9.7,3
red,7.77,0.73,0.45,4.27,0.075,7.7,75.2,1.0036,3.19,1.22,13.7,7
red,6.62,0.38,0.65,1.47,0.092,20.6,147.8,0.9957,2.81,0.64,13.4,7
red,7.64,0.67,0.11,3.67,0.07,14,144.5,0.9938,3.58,1.08,13.9,5
red,6.01,0.21,0.09,5.38,0.097,18.3,107.7,0.9915,3.33,1.44,8.6,5
red,6.32,0.92,0.21,5.8,0.091,29.5,80.8,1.0033,3.15,1.34,8.8,7
red,6.05,0.42,0.68,7.24,0.093,15.7,81.2,0.9983,2.86,0.56,13.2,7
red,7.46,0.65,0.51,7.47,0.089,16.7,86.2,1.0025,3.72,0.8,13.4,7
red,7.12,0.51,0.39,3.42,0.053,11,99.8,1.0028,2.85,0.85,9.2,8
red,6.95,0.94,0.15,6.84,0.085,21.3,100,0.9924,3.76,0.52,13.5,3
red,6.89,0.46,0.43,1.33,0.095,28.4,92.9,0.9997,3.52,1.31,12.7,5
red,6.1,0.22,0.46,8.32,0.051,25.4,138,0.9979,3.6,1.39,12.5,5
red,6.46,0.32,0.47,2.06,0.089,21.2,90.3,0.9958,3.41,0.91,12.7,8
red,7.1,0.68,0.64,1.61,0.096,29.2,145,1.0021,3.69,1.49,12.4,7
red,7.97,0.9,0.21,2.07,0.071,14.2,95.9,0.9993,3.38,0.73,9.3,7
